Smiles,Standard Type,Standard Value,Standard Units
O=C(Nc1nc(-c2ccccc2)cs1)c1ccco1,Potency,7079.5,nM
O=C(Nc1ccc(F)c(Cl)c1)c1cc(C2CCCN(C(=O)C3CC3)C2)on1,Potency,2818.4,nM
Clc1ccccc1-c1cc2nc(NCCCn3ccnc3)ccn2n1,Potency,10000.0,nM
CC(=O)Nc1ccc(C=CC=Cc2cccc([N+](=O)[O-])c2)cc1,Potency,5011.9,nM
N#CCC(=O)N/N=C\c1ccc(OC/C=C/c2ccccc2)cc1,Potency,5011.9,nM
O=C(NCc1cccs1)c1cc(-c2ccc(O)cc2)on1,Potency,8912.5,nM
CC(OC(=O)CNC(=O)c1ccccc1F)C(=O)Nc1nc(-c2ccccc2)cs1,Potency,6309.6,nM
Cn1ccc(C(=O)Nc2ccc(Br)cc2Br)n1,Potency,2238.7,nM
CCOC(=O)C(=O)N(Nc1ccc(C)cc1)c1ccc(C)cc1,Potency,11220.2,nM
COc1ccc(C2=NOC(CN=C(N)S)C2)cc1,Potency,3162.3,nM
CCn1c(S)nnc1-c1cc(-c2ccc(OC(C)C)cc2)nc2ccccc12,Potency,7079.5,nM
Cc1cc(NC(=O)c2ccc(NC(=O)C(C)Oc3ccccc3)cc2)no1,Potency,12589.3,nM
Cc1nn(-c2ccccc2)c(Cl)c1/C=N/NC(=O)c1ccccc1F,Potency,11220.2,nM
CCCCOc1ccc(-c2ncc(N)cn2)cc1,Potency,2511.9,nM
CN(C)c1cccc(C(=O)N/N=C/c2ccsc2)c1,Potency,10000.0,nM
Nc1nc(-c2ccc(Oc3ccccc3)cc2)cs1,Potency,11220.2,nM
CC1Sc2ccc(C(=O)OCc3ccccc3Cl)cc2NC1=O,Potency,6309.6,nM
Cc1nc2cc(Nc3nnc(-c4ccccc4)c4ccccc34)ccc2n1C,Potency,4466.8,nM
O=C(Nc1ccc2c(c1)OCCO2)N1CCN(Cc2ccccc2)CC1,Potency,12589.3,nM
CSc1ccc(/C=C/c2ccnc3ccccc23)cc1,Potency,4466.8,nM
CC(C)C(NC(=O)C1CCCCC1)C(=O)Nc1ccc2c(c1)OCCO2,Potency,4466.8,nM
CCN1C(=O)/C(=C/C=C2\C=CN(CC)c3ccccc32)SC1=S,Potency,6309.6,nM
O=C(c1ccco1)n1nc(-c2ccccc2)nc1SCc1ccccc1,Potency,2818.4,nM
O=c1cc(-c2ccccc2)oc2cc(O)ccc12,Potency,10000.0,nM
CN(C)CCC[NH+]=c1cc(-c2ccccc2)oc2ccc(Cl)cc12.F[B-](F)(F)F,Potency,11220.2,nM
O=C(CSc1ccccn1)Nc1ccc2c(c1)OCCO2,Potency,11220.2,nM
Cc1ccc(NC(=O)CCc2c(C)nn(-c3ccc(N4CCCCC4)nn3)c2C)cc1,Potency,3981.1,nM
CC(C)NC(=O)CSc1nc(-c2ccccc2)cs1,Potency,10000.0,nM
Cc1cccc(NC(=O)Cc2ccc(Br)cc2)n1,Potency,8912.5,nM
CC1CCN(C(=O)COC(=O)c2ccc3c(c2)OCO3)CC1,Potency,2511.9,nM
CCCCOc1ccc2c(c1)C(=O)c1cc(O)ccc1-2,Potency,3548.1,nM
COc1ccc(Nc2nc(C)c(C(C)=O)s2)cc1,Potency,12589.3,nM
CC(=O)Oc1ccc(-c2cc3ccc(OC(C)=O)cc3oc2=O)cc1,Potency,5623.4,nM
O=[N+]([O-])c1ccc(-c2cn3c(n2)SCC3)cc1,Potency,8912.5,nM
CCOc1cc(/C=N/NC(=O)Nc2ccccc2)ccc1O,Potency,11220.2,nM
CC(C)(C)OC(=O)NCCCCCC(=O)N/N=C/c1coc2ccccc2c1=O,Potency,11220.2,nM
O=C(Oc1ccc2ccccc2c1Cl)N1CCCC1,Potency,4466.8,nM
Clc1ccccc1OCCn1nnc2ccccc21,Potency,11220.2,nM
N=C(NOC(=O)COc1ccc2ccccc2c1Br)c1ccccn1,Potency,10000.0,nM
O=C1C(Cl)=C(NCCc2ccccc2)C(=O)N1CCc1ccccc1,Potency,7943.3,nM
COc1ccccc1NC(=O)COc1ccccc1C(=O)c1cnn(-c2ccccc2)c1,Potency,12589.3,nM
Cc1cc(NC(=O)NC(=O)c2ccccc2)no1,Potency,5011.9,nM
COc1ccc(C(=O)NC2=NCCS2)cc1,Potency,3162.3,nM
O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc(Br)o1,Potency,3981.1,nM
O=C(Cn1nnc(-c2ccccc2F)n1)Nc1ccc2c(c1)OCCO2,Potency,8912.5,nM
c1ccc(OCc2nc(-c3cccs3)no2)cc1,Potency,11220.2,nM
COc1cccc(C(=O)Nc2cnn(C(C)C)c2)c1,Potency,3548.1,nM
CC(=O)Nc1cc(NC(C)=O)c(N=Nc2ccccc2)cc1C,Potency,3548.1,nM
O=C(NCc1ccccn1)Nc1cccc(Cl)c1Cl,Potency,10000.0,nM
CCOC(=O)c1sc(Nc2ccccc2Cl)nc1C.O=C(O)C(=O)O,Potency,8912.5,nM
Cc1cccc(-c2noc(CSc3ccccc3)n2)c1,Potency,3162.3,nM
COc1ccc2oc(=N)c(C(=O)Nc3cccc(C)c3)cc2c1,Potency,6309.6,nM
CCCc1ccc(-c2cc(C(=O)NN3CCOCC3)c3ccccc3n2)cc1,Potency,14125.4,nM
O=C(CSc1cn(Cc2ccccc2)c2ccccc12)Nc1nccs1,Potency,11220.2,nM
CC1CCC(NC(=O)c2cc3c(s2)CCCC3)CC1,Potency,3981.1,nM
CC(=O)Oc1ccc(C(=O)Nc2ccc(C3(C#N)CCCC3)cc2)cc1,Potency,10000.0,nM
CCOC(=O)N/N=C\c1ccc(OC/C=C/c2ccccc2)cc1,Potency,8912.5,nM
Cc1ccc(-c2cc(N)n(-c3ccc(F)cc3)n2)cc1,Potency,5011.9,nM
N#C/C(=C\c1cccs1)C(=O)Nc1nccs1,Potency,14125.4,nM
CCCc1cc(C(=O)Nc2ccc(F)c(Cl)c2)no1,Potency,11220.2,nM
O=C(Nc1ccc2nn(-c3ccccc3)nc2c1)c1cccs1,Potency,4466.8,nM
O=C(Nc1ccc(N2CCOCC2)cc1)C1CCN(C(=O)OCc2ccccc2)CC1,Potency,2818.4,nM
O=C(NC(=S)Nc1cccnc1Cl)c1ccc(F)cc1,Potency,10000.0,nM
COc1ccccc1C1NC(c2ccccc2C)=NO1,Potency,12589.3,nM
CCCC/C=C1\CCc2c([nH]c3ccccc23)C1=O,Potency,1412.5,nM
CCCCSc1ncc(C(=O)OCC)c(N)n1,Potency,3548.1,nM
Fc1cccc(Cl)c1Cn1nnc(-c2ccc3c(c2)OCO3)n1,Potency,8912.5,nM
O=C(NCc1ccc2c(c1)OCO2)Nc1ccc(F)cc1,Potency,10000.0,nM
CCc1ccc(C(=O)NC(=S)Nc2ccc3c(c2)OCCO3)cc1,Potency,6309.6,nM
O=C(Cn1cnc2c(oc3ccccc32)c1=O)c1ccccc1,Potency,7079.5,nM
Clc1ccc(Cc2nnc(-c3cccs3)o2)cc1,Potency,11220.2,nM
CN(C)S(=O)(=O)c1cccc(NC(=O)COC(=O)c2cc3ccccc3oc2=O)c1,Potency,10000.0,nM
C(=C/c1ccccc1)\C=N\Nc1nc2ccccc2s1,Potency,7943.3,nM
N=C(NOC(=O)c1ccc2c(c1)OCO2)c1ccncc1,Potency,4466.8,nM
O=C(N/N=C/c1ccc(Br)cc1)c1ccc(Br)o1,Potency,7943.3,nM
Cc1ccc(OCCn2c(=O)sc3ccccc32)cc1,Potency,5623.4,nM
O=C(CCS(=O)(=O)Cc1ccccc1)Nc1ncc([N+](=O)[O-])s1,Potency,8912.5,nM
Cc1ccc(C)c(NC(=O)c2ccc3c(=O)n4c(nc3c2)CCC4)c1,Potency,4466.8,nM
O=C(Cc1cccs1)NCc1cccc(Br)c1,Potency,3981.1,nM
c1ccc(N2CCN(c3nc4cc5c(cc4s3)OCO5)CC2)cc1,Potency,3981.1,nM
CC1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,Potency,11220.2,nM
Cn1/c(=N/NC(=O)c2ccccc2Br)sc2ccccc21,Potency,10000.0,nM
Cc1cccc(CSc2cn(CC(=O)N3CCOCC3)c3ccccc23)c1,Potency,3548.1,nM
CCCC(=O)Nc1ccc(C(=O)COC(=O)C2CC2C)cc1,Potency,11220.2,nM
O=C(CCCOc1ccc(Cl)cc1Cl)Nc1ccccc1C(=O)O,Potency,6309.6,nM
COc1cc(/C=N/n2cnnc2)ccc1OCc1ccc(C)cc1,Potency,10000.0,nM
CC(=C/c1ccccc1)/C=C1/SC(N2CCOCC2)=NC1=O,Potency,11220.2,nM
Cc1sc(NC(=O)C2=COCCO2)c(C#N)c1C,Potency,12589.3,nM
O=C(N/N=C\c1ccccc1F)c1ccc(-c2ccccc2)cc1,Potency,10000.0,nM
O=C1NCCN=C1/C=C(\O)c1cccc(Br)c1,Potency,11220.2,nM
O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccccc1F,Potency,3162.3,nM
O=C(C1CC(c2ccccc2O)=NO1)N1CCCCC1,Potency,10000.0,nM
COC(=O)N/N=C\c1ccccc1OC/C=C/c1ccccc1,Potency,11220.2,nM
COc1ccc(C(=O)COC(=O)c2cc(O)nc3ccccc23)c(OC)c1,Potency,12589.3,nM
Cc1ccc2oc3nc(C)c(C(=O)O)cc3c(=O)c2c1,Potency,2818.4,nM
Cc1c(C(=O)Nc2cccc([N+](=O)[O-])c2)cnn1-c1ccccc1,Potency,2511.9,nM
Cc1cccn2cc(CNc3ccccc3)nc12,Potency,14125.4,nM
CC(C)(C)C(=O)Cn1ncc(N2CCCC2)c(Br)c1=O,Potency,10000.0,nM
COc1ccc(C(=O)Nn2cnc3ccccc3c2=O)c(OC)c1,Potency,8912.5,nM
O=C(O)c1cc(N/N=C/c2c[nH]c3ccccc23)ccc1Cl,Potency,3162.3,nM
O=C(OCC(=O)c1cccs1)C1=COCCO1,Potency,15848.9,nM
CCOc1ccc(N2C(=O)c3ccccc3C2O)cc1,Potency,6309.6,nM
O=c1c(=Nc2ccccc2O)c(=O)c2ccccc12,Potency,11220.2,nM
O=C(O)/C=C/C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,Potency,11220.2,nM
O=C(Nc1nnc(Cc2ccccc2)s1)c1ccco1,Potency,12589.3,nM
Cc1c(C(=O)N2C[C@@H](C)O[C@@H](C)C2)oc2c(F)cccc12,Potency,11220.2,nM
CN(C)/C=C1\C(=O)N(c2ccc(Cl)cc2)CS1(=O)=O,Potency,7943.3,nM
O=C(Nc1ccccc1)c1ccc2c(c1)OCO2,Potency,10000.0,nM
COc1ccc(Nc2nc3ccccc3n2C)cc1,Potency,5623.4,nM
CSc1ccc(-c2nnn(Cc3ccc(C)cc3)n2)cc1,Potency,10000.0,nM
O=C(NC(=S)Nc1ccccc1)c1cccs1,Potency,5623.4,nM
O=C(OCc1ccccc1)c1ccc2c(c1)-c1ccccc1C2=O,Potency,8912.5,nM
O=C(c1cc(-c2cccc(Cl)c2)on1)N1CCOCC1,Potency,10000.0,nM
COc1ccccc1N1CCN(/N=C/c2ccc([N+](=O)[O-])cc2)CC1,Potency,5011.9,nM
O=C(Nc1nccs1)c1ccc(-c2ccccc2[N+](=O)[O-])o1,Potency,3548.1,nM
O=C(COc1ncnc2cc(Cl)ccc12)c1ccc2c(c1)OCCO2,Potency,1778.3,nM
CCOc1ccc(N=Nc2c(N)n[nH]c2O)cc1,Potency,5011.9,nM
O=C(CSc1nnc(-c2ccc(OC(F)F)cc2)o1)N1CCOCC1,Potency,12589.3,nM
Cc1cccc(N/C=C/c2onc(C)c2[N+](=O)[O-])c1,Potency,2511.9,nM
CCN(CC)C(=O)c1ccc(NC(=O)c2cccc(F)c2)cc1,Potency,11220.2,nM
O=[N+]([O-])c1cccc(/C=N/Nc2nccnc2Cl)c1,Potency,7943.3,nM
O=C(CN1C(=O)CCC1=O)Nc1nc(-c2nc3ccccc3s2)cs1,Potency,5011.9,nM
CN(C)c1ncnc2c1ncn2-c1ccccc1,Potency,11220.2,nM
Cc1ccc(Cn2ccc(NC(=O)c3noc4c3CCCC4)n2)cc1,Potency,5623.4,nM
CCC(=O)Nc1ccc(C(=O)OCc2ccccc2Cl)cc1,Potency,7079.5,nM
CCOC(=O)c1sc(-c2ccc(F)cc2)cc1N,Potency,11220.2,nM
CC(=O)Nc1ccc(OCc2ccc3c(c2)OCO3)cc1,Potency,2511.9,nM
CC1CCN(C(=O)CSc2nc3ccccc3[nH]2)CC1,Potency,3548.1,nM
CCCCN(C)C(=O)c1cc2cc3cc(OC)ccc3nc2o1,Potency,6309.6,nM
CCOC(=O)c1cc(-c2ccc(OC)cc2)[nH]n1,Potency,11220.2,nM
CCOC(=O)CN1C(=O)S/C(=C/c2ccc3c(c2)n(C)c(=O)n3C)C1=O,Potency,5011.9,nM
CC(=O)c1cccc(NC(=O)c2cc(-c3cccs3)on2)c1,Potency,10000.0,nM
Cc1cc(C)c2nc(NC(=O)C3CCCO3)sc2c1,Potency,15848.9,nM
CN(C)S(=O)(=O)c1ccc(C(=O)Nc2ccccn2)cc1,Potency,14125.4,nM
O=C(Nc1nc(-c2ccco2)cs1)c1ccccc1,Potency,8912.5,nM
Cc1ccc(NC(=O)Nc2ccc(F)cc2)cc1Cl,Potency,2818.4,nM
CSCc1ccc(C(=O)Nc2cccc(C)c2C)cc1,Potency,11220.2,nM
Cc1ccc(-c2csc(NC(=O)CSc3nc(C)cs3)n2)cc1,Potency,11220.2,nM
CC(=O)c1ccc(Nc2ccc(-c3ccccc3C)nn2)cc1,Potency,6309.6,nM
CS(=O)(=O)O.N=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1,Potency,5623.4,nM
CC(O)(c1ccccc1)c1nc(-c2cccc(C(=O)O)c2)cs1,Potency,10000.0,nM
COc1ccc(-c2nnc(-c3cccs3)o2)cc1OC,Potency,5011.9,nM
Cc1nn(-c2ccccc2)c(C)c1/C=N/NC(=O)CSc1nnc(SCc2ccccc2Cl)s1,Potency,12589.3,nM
O=C(COc1ccc(Cl)cc1Cl)NCc1ccco1,Potency,10000.0,nM
CONC(=O)C1CCN(C(=O)OCc2ccccc2)CC1,Potency,14125.4,nM
O=C(c1ccc(F)cc1)c1ccc(N2CCCCC2)cc1,Potency,5011.9,nM
CCOC(=O)CC(=O)CSc1ncnc2c1cnn2-c1ccccc1,Potency,6309.6,nM
COc1cccc(C(=O)NCCSc2ccc(F)cc2)c1,Potency,11220.2,nM
Clc1cc(Cl)c2nc(N3CCOCC3)sc2c1,Potency,11220.2,nM
COc1ccc(NC(=O)c2cccs2)c([N+](=O)[O-])c1,Potency,5623.4,nM
Cc1ccccc1CNC(=O)Nc1ccc(Cl)cc1,Potency,7079.5,nM
Clc1cccc(Cl)c1Cn1nnc(N2CCCC2)n1,Potency,11220.2,nM
CC1CCC(NC(=O)N(CCCl)N=O)CC1,Potency,5011.9,nM
COc1ccc(CC(=O)N2CCc3ccccc32)cc1,Potency,8912.5,nM
CCn1nccc1C(=O)Nc1ccc(Cl)cc1Cl,Potency,10000.0,nM
O=C(CSc1ncccc1C(=O)Oc1ccccc1Cl)Nc1ccccc1Cl,Potency,11220.2,nM
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Potency,22387.2,nM
CCN(CC1CCCO1)C(=O)c1cc(COc2cc(C)c(Cl)c(C)c2)on1,Potency,6309.6,nM
O=C1c2ccccc2S(=O)(=O)N1CC1CC(c2ccccc2Cl)=NO1,Potency,5011.9,nM
O=C(COC(=O)c1cccc([N+](=O)[O-])c1)c1ccc(OCc2ccccc2)cc1,Potency,5011.9,nM
O=C1CC2C(CCC23OCCO3)c2ccc3ccccc3c21,Potency,10000.0,nM
O=C(/C=C/c1ccc2c(c1)OCCO2)c1ccccc1,Potency,7079.5,nM
CCOC(=O)c1snc(C(=O)NC2CCCCC2)c1N,Potency,7079.5,nM
Cc1c(C(=O)N2CCN(C)CC2)oc2ccc(Br)cc12,Potency,12589.3,nM
CC1CCc2c(sc(NC(=S)NC(=O)c3ccccc3)c2C#N)C1,Potency,11220.2,nM
Fc1ccc(CSc2nnc(-c3ccccn3)o2)cc1,Potency,3981.1,nM
CCCn1cnc2cc(NCc3cccc(OC)c3)ccc21,Potency,5011.9,nM
CCOC(=O)Nc1nc2ccccc2s1,Potency,5623.4,nM
CCOC(=O)CC(NC(=O)c1cc2cccc(OC)c2oc1=O)c1ccc(OC)cc1,Potency,12589.3,nM
Cc1csc(CNC(=O)c2oc3c(C)c(C)ccc3c2C)n1,Potency,3548.1,nM
Cc1ccc(SCc2nc(-c3ccccn3)no2)cc1,Potency,5011.9,nM
Oc1nc(SCc2ccc(Cl)cc2)nc2ccsc12,Potency,4466.8,nM
CC(=O)Nc1cnc(-c2ccc3c(c2)OCO3)cn1,Potency,2818.4,nM
CCCCn1nc(NC(=O)CCC)c2cc3cc(OC)ccc3nc21,Potency,12589.3,nM
COc1ccc(-c2noc(-c3ccoc3C)n2)cc1OC,Potency,4466.8,nM
O=C(NCCC1CCCC1)c1cccs1,Potency,11220.2,nM
O=c1oc2ccccc2nc1/C=C(\O)c1ccccc1,Potency,3548.1,nM
CC(=O)c1ccc(NC(=O)CSc2nccn2CCc2ccccc2)cc1,Potency,12589.3,nM
Cn1c(SCc2ccc(F)cc2)nnc1-c1cnccn1,Potency,11220.2,nM
Cc1ccc(OCC(=O)Nc2ccc(Cl)cc2)c([N+](=O)[O-])n1,Potency,11220.2,nM
Clc1ccc(COc2ccccc2-c2ccnc3ncnn23)cc1,Potency,11220.2,nM
COc1ccc(Cc2nc3ccc(C(=O)N4CCCC4)cc3o2)cc1,Potency,6309.6,nM
CCn1cnc2cc(NCc3cccs3)ccc21,Potency,14125.4,nM
Cn1c(SCC(=O)c2ccccc2)nnc1-c1cccs1,Potency,10000.0,nM
O=c1c(N2CCCCC2)coc2ccccc12,Potency,8912.5,nM
Cc1cc(N2CCOCC2)nc2ccc(Cl)cc12,Potency,7943.3,nM
O=C(CCN1C(=O)c2cccc3cccc(c23)C1=O)NC1CCS(=O)(=O)C1,Potency,10000.0,nM
CCCCc1ccc(-c2n[nH]c(N)n2)cc1,Potency,7943.3,nM
O=C(Cn1ccs/c1=N/C(=O)C(F)(F)F)c1ccccc1,Potency,7943.3,nM
O=C(CCc1ccccc1)Nc1nc2c(F)cc(F)cc2s1,Potency,10000.0,nM
O=C(c1ccc(F)cc1)c1cc2ccccc2o1,Potency,11220.2,nM
CC(C)(C)c1ccc(S(=O)(=O)CCc2ccccn2)cc1,Potency,14125.4,nM
Cc1cc(NC(=O)Nc2ccc(C)c(C)c2)no1,Potency,7943.3,nM
Cc1ccc(OCC(=O)N2CCCCC2)c(Br)c1,Potency,11220.2,nM
COc1ccc2c(c1)NP(=S)(c1ccccc1)N2,Potency,7943.3,nM
Cc1ccc(NC(=O)Nc2ccc3c(c2)nnn3C)cc1C,Potency,2818.4,nM
N=C(NOC(=O)CCCc1ccccc1)c1ccccn1,Potency,11220.2,nM
N=C(NOC(=O)c1ccc2c(c1)OCO2)c1ccc(Cl)cc1,Potency,8912.5,nM
O=C(O)c1ccc2c(c1)C(=O)N(CCc1c[nH]c3ccccc13)C2=O,Potency,7943.3,nM
COc1cccc2cc(-c3ccccc3)c(=O)oc12,Potency,2511.9,nM
O=C(Nc1ccc2c(c1)ncn2C1CCCCC1)c1ccco1,Potency,12589.3,nM
CC(=O)c1ccc(NCCC(=O)c2ccccc2)cc1,Potency,11220.2,nM
C/C(=N\NC(=O)c1ccco1)c1ccc(-c2ccccc2)cc1,Potency,8912.5,nM
C=CCN(C(=O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1)c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,Potency,5011.9,nM
Cc1ccc(C(=O)NCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,Potency,6309.6,nM
O=C(NC1CCCCCCC1)c1ccc(F)cc1,Potency,2818.4,nM
NC(=O)c1ccccc1OCC(=O)Nc1ccc2c(c1)OCCO2,Potency,3548.1,nM
CC(C)(C)Cc1nnc(NC(=O)c2ccc([N+](=O)[O-])cc2)s1,Potency,5623.4,nM
Cc1cc([N+](=O)[O-])ccc1NC(=O)OC1CCCCC1,Potency,7079.5,nM
COCc1cc(C)nc(SCC(=O)Nc2ccc(C)c(C)c2)c1C#N,Potency,3981.1,nM
CN(C(=O)c1cc2c(=O)n3ccccc3nc2n1C)C1CCCCC1,Potency,1412.5,nM
CCCCNc1c(-c2ccc(-c3cccc(Cl)c3)cc2)nc2ccccn12.O=C(O)C(F)(F)F,Potency,8912.5,nM
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1[N+](=O)[O-],Potency,7943.3,nM
O=C1CCN(Cc2ccccc2)CCN1CCSc1ccccc1,Potency,8912.5,nM
c1ccc(OCCNc2ccn3nc(-c4ccco4)cc3n2)cc1,Potency,14125.4,nM
CCOc1ccc(NC(=O)c2ccc(F)cc2F)cc1,Potency,11220.2,nM
CCc1ccc(NC(=S)N2CCN(C)CC2)cc1,Potency,11220.2,nM
O=C1S/C(=C\c2cccs2)C(=O)N1c1ccc(O)cc1,Potency,11220.2,nM
Cc1ccc(-c2noc(C3CCCCC3)n2)cc1,Potency,10000.0,nM
COc1ccc(C2OC3=C(Nc4cc(C)c(C)cc4N3)C2=O)cc1,Potency,2818.4,nM
O=C(N[C@H]1/C=C\[C@@H](O)CCCC1)OCc1ccccc1,Potency,4466.8,nM
Nc1c(-c2ccc3c(c2)OCCO3)oc2ccccc2c1=O,Potency,2511.9,nM
Cc1ccnc(NC(=O)c2ccc(Cl)c(S(=O)(=O)N3CCCC3)c2)c1,Potency,7079.5,nM
CCCCC(=O)Nc1ccc2c(c1)OCCO2,Potency,7079.5,nM
CCSc1nnc(NC(=O)c2ccccc2C)s1,Potency,10000.0,nM
Cc1ccc(/C=C/C(=O)NCc2cccs2)c(C)c1,Potency,10000.0,nM
COc1ccc(C(=O)Nc2nc3ccc(OC)cc3s2)cc1,Potency,2238.7,nM
O=C(NCCc1cccs1)c1cccs1,Potency,6309.6,nM
Cc1ccc2c(cnn2C(=O)CCCC(=O)NC(C)c2ccccc2)c1,Potency,2511.9,nM
CC(c1ccccn1)N(C)C(=O)c1ccc2nc(Cc3ccccc3F)oc2c1,Potency,11220.2,nM
O=C(Nc1ccc2c(c1)OCO2)N1CCN(c2ccccc2Cl)CC1,Potency,10000.0,nM
Cc1ccc(/C=N/NC(=O)c2ccccn2)o1,Potency,11220.2,nM
Fc1ccc(CSc2ccc(-c3ccco3)nn2)cc1,Potency,7079.5,nM
COc1ccc(-c2csc(C(O)c3ccccc3)n2)cn1,Potency,11220.2,nM
CN(C)/C=C(\C#N)C(=O)Nc1ccc(F)c(Cl)c1,Potency,7943.3,nM
Cc1occc1C(=O)N/N=C/c1ccc(OCc2ccccc2)cc1,Potency,6309.6,nM
O=C(Cc1ccc(Br)cc1)c1ccc(O)cc1O,Potency,11220.2,nM
COc1ccc(C(=O)Nc2ccc(N3CCCCC3)cc2)cc1Br,Potency,3548.1,nM
Cc1cc(C(=O)COC(=O)c2ccc(NC(=O)CC#N)cc2)c(C)n1C1CC1,Potency,4466.8,nM
Clc1ncc(COc2ccc(Cl)c3cccnc23)s1,Potency,12589.3,nM
COCCNc1oc(-c2ccc(Cl)cc2)nc1C#N,Potency,5623.4,nM
Clc1cccc(CSc2ncnc3c2ncn3C2CCCCO2)c1,Potency,5623.4,nM
O=C(COC(=O)c1ccc(O)cc1)c1ccc2c(c1)OCCO2,Potency,10000.0,nM
CN1C(=O)/C(=C/C=C2\SCCN2C)OC1=S,Potency,5623.4,nM
CC(=O)Nc1ccc2[nH]c(-c3cccs3)nc2c1,Potency,6309.6,nM
Nc1ccc2oc3ccccc3c2c1,Potency,3162.3,nM
Cc1ccc(C(=O)N/N=C\c2ccccc2[N+](=O)[O-])cn1,Potency,4466.8,nM
O=C(Nc1ccccc1)c1ccc(NC(=O)C2CC2)cc1,Potency,3981.1,nM
O=C(NC1=NCCS1)c1ccc(Cl)cc1,Potency,7943.3,nM
CCOc1ccc(N/C(C)=C\C(=O)c2ccc3c(c2)OCCO3)cc1,Potency,12589.3,nM
CC(=O)N(C)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,Potency,11220.2,nM
COc1ccccc1C(=O)Nc1ccc2c(c1)nc(CCNC(C)=O)n2C,Potency,10000.0,nM
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,Potency,12589.3,nM
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,Potency,3981.1,nM
COc1cc(-c2ccc(/N=N\c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(OC)c2)ccc1/N=N\c1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,Potency,39810.7,nM
CC1=NCCc2c1[nH]c1cc(O)ccc21,Potency,31622.8,nM
O=C(O)c1ccc(Cl)c2c1C1C=CCC1C(c1ccccn1)N2,Potency,31622.8,nM
Cc1csc(NC(=O)Cc2c(F)cccc2Cl)n1,Potency,4466.8,nM
Fc1ccc(N/N=C/c2ccncc2)c(F)c1,Potency,14125.4,nM
CCOc1ccc(/C=C\C(C)=N\O)cc1,Potency,2818.4,nM
Brc1ccc(CNc2ccc3ncccc3c2)cc1,Potency,8912.5,nM
O=C1CN(c2ccccc2)C(=S)N1C(=O)c1ccc(Br)cc1,Potency,3162.3,nM
C/C(=N/NC(=O)c1cccs1)c1cccc(N)c1,Potency,11220.2,nM
O=C(NCCc1ccccc1)c1cnc2n(c1=O)CCS2,Potency,7079.5,nM
O=C(CCNC(=O)c1ccccc1Cl)Nc1nc2ccccc2s1,Potency,11220.2,nM
COc1ccc2nc(/C=N/NC(=O)[C@@H]3CCCN3C(=O)OC(C)(C)C)ccc2c1,Potency,7079.5,nM
O=c1c2sccc2nc(SCc2cc(=O)n3cc(Br)ccc3n2)n1Cc1ccccn1,Potency,6309.6,nM
Cc1ccc(C(=O)c2ncc[nH]2)cc1,Potency,14125.4,nM
CCC(=O)Nc1ccc(NC(=O)c2cccc(OC)c2)nc1,Potency,11220.2,nM
CCc1ccc(Oc2cc(C)nc(N)n2)cc1,Potency,3162.3,nM
COc1ccc2c(=O)c(-c3ccc(OC)c(OC)c3)coc2c1,Potency,11220.2,nM
O=C(CSc1nc2ccccc2c(=O)n1NC(=O)c1ccccc1)c1ccc(Cl)cc1,Potency,14125.4,nM
COc1cccc2c(O)c(C(=O)NCCc3ccccc3)cnc12,Potency,10000.0,nM
c1csc(-c2nc(-c3ccncc3)no2)c1,Potency,4466.8,nM
S=C(c1ccc(-c2ccc(Cl)cc2Cl)o1)N1CCCCC1,Potency,7943.3,nM
O=C(CNC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,Potency,6309.6,nM
N=C(Cc1cccs1)NOC(=O)COc1ccccc1Cl,Potency,12589.3,nM
O=[N+]([O-])c1ccc2c(c1)C=C/C2=C\c1ccc(C=S)cc1,Potency,5623.4,nM
Cc1ccc(/C=C/C(=O)Nc2ccc(N(C)C)cc2)o1,Potency,3981.1,nM
Cc1cccn2cc(-c3ccccc3)nc12,Potency,1995.3,nM
COc1ccc(Nc2nc(-c3cccnc3)cs2)c(OC)c1,Potency,11220.2,nM
c1coc(-c2nc(-c3ccco3)c(-c3ccco3)nc2-c2ccco2)c1,Potency,12589.3,nM
CN(N=O)c1ccc(O)c(O)c1,Potency,6309.6,nM
